안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
000B26R32,01,02,동산꽃맞이공원,경기도 고양시 덕양구 동송로 6,경기도 고양시 덕양구 동산동 374번지,37.64746378,126.9000101,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R55,01,02,"마두공원,백마공원_(여)",경기도 고양시 일산동구 강송로 180,경기도 고양시 일산동구 마두동 759번지,37.65472494,126.7838429,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R04,01,02,마상공원,경기도 고양시 덕양구 원당로69번길 46,경기도 고양시 덕양구 주교동 313-16번지,37.66014949,126.8330165,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R78,01,02,매봉제공원_(여),경기도 고양시 일산동구 산두로261번길 23,경기도 고양시 일산동구 정발산동 1123번지,37.67529732,126.7778151,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R43,01,02,모범공원_(여),경기도 고양시 일산동구 백마로 318-4,경기도 고양시 일산동구 마두동 756,37.65547085,126.785875,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R14,01,02,문촌어린이공원_(여),경기도 고양시 일산서구 주엽로 173-4,경기도 고양시 일산서구 주엽동 10,37.67490884,126.758202,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R44,01,02,방기공원_(여),경기도 고양시 일산동구 강송로113번길 36-14,경기도 고양시 일산동구 백석동 1206번지,37.64851724,126.7848251,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R80,01,02,호수공원(폭포화장실)_(다목적),,경기도 고양시 일산동구 장항동 906(제4주차장),37.66444643,126.7604431,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B35R02,01,02,호수공원(폭포화장실)_(여),,경기도 고양시 일산동구 장항동 906(제4주차장),37.66444643,126.7604431,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R45,01,02,호수공원(호반화장실)_(여),,경기도 고양시 일산동구 장항동 906,37.66444643,126.7604431,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R82,01,02,호수공원(회화나무화장실)_(여),,경기도 고양시 일산동구 장항동 906(제2주차장),37.66444643,126.7604431,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R25,01,02,화수공원_(여),경기도 고양시 덕양구 화수로 71-2,경기도 고양시 덕양구 화정동 852,37.64447795,126.8378093,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R04,01,02,회화공원_(여),경기도 고양시 일산서구 고봉로 25-3,경기도 고양시 일산서구 주엽동 91,37.66557786,126.7636129,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-36,01,02,고양종합운동장,경기도 고양시 일산서구 중앙로 1601,경기도 고양시 일산서구 대화동 2320번지 고양종합운동장,37.67648491,126.7431334,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-35,01,02,후동공원,경기도 고양시 일산서구 경의로 669-3,경기도 고양시 일산서구 일산동 1400번지 후동공원개방화장실,37.68056486,126.7685353,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-18,01,02,정발산공원(체육공원),경기도 고양시 일산동구 햇살로 56-3,경기도 고양시 일산동구 마두동 1121번지 정발산공원개방화장실,37.66300775,126.778518,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-17,01,02,방아고개공원,경기도 고양시 일산동구 위시티1로 25,경기도 고양시 일산동구 식사동 1569번지,37.67425811,126.8110488,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-16,01,02,어침이공원,경기도 고양시 일산동구 위시티로 149,경기도 고양시 일산동구 식사동 1478번지,37.68546778,126.8119953,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-15,01,02,모당공원,경기도 고양시 일산동구 중산로 73-2,경기도 고양시 일산동구 중산동 238번지,37.67807286,126.7808493,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-14,01,02,안곡습지공원,경기도 고양시 일산동구 하늘마을로 39-5,경기도 고양시 일산동구 중산동 1712번지 안곡공원개방화장실,37.68448278,126.7834923,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Dec,01,02,낙민공원,경기도 고양시 일산동구 호수로 530-2,경기도 고양시 일산동구 장항동 873번지 낙민공원개방화장실,37.6508516,126.7746469,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Nov,01,02,일산문화공원,경기도 고양시 일산동구 중앙로 1271-4,경기도 고양시 일산동구 장항동 845번지 일산문화광장개방화장실,37.65792809,126.7700743,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Sep,01,02,고양어울림누리(외곽브릿지),경기도 고양시 덕양구 어울림로 33,경기도 고양시 덕양구 성사동 826번지 고양어울림누리,37.64934406,126.8324197,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Aug,01,02,화정터미널 2층,경기도 고양시 덕양구 화신로260번길 74,경기도 고양시 덕양구 화정동 974번지 화정버스터미널,37.63425986,126.8337361,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Jun,01,02,오금공원,경기도 고양시 덕양구 오금로 240,경기도 고양시 덕양구 오금동 679번지 근린공원,37.5002933,127.1314875,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-May,01,02,오금상촌공원,경기도 고양시 덕양구 오금로 240,경기도 고양시 덕양구 오금동 679번지 근린공원,37.66299615,126.9179671,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Mar,01,02,동산꽃맞이공원,경기도 고양시 덕양구 동세로 26-1,경기도 고양시 덕양구 동산동 360-1번지,37.6457158,126.8879997,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
21-Jan,01,02,서정공원(풋살장),경기도 고양시 덕양구 중앙로 418-2,경기도 고양시 덕양구 행신동 1071번지 서정공원개방화장실,37.61774206,126.8491365,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-28,01,02,㈜휴세코 일산지점,경기도 고양시 일산서구 경의로 910,경기도 고양시 일산서구 덕이동 304-4번지,37.6985989,126.7595939,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-26,01,02,일산시장번영회,경기도 고양시 일산서구 일청로12번길 9,경기도 고양시 일산서구 일산동 617-20번지,37.6859534,126.7707451,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-25,01,02,sk유공주유소(현대덕이),경기도 고양시 일산서구 경의로 829,경기도 고양시 일산서구 덕이동 260-3번지 1층,37.69164246,126.7591402,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-24,01,02,대화프라자(B동),경기도 고양시 일산서구 일산로 529,경기도 고양시 일산서구 일산동 1083-1번지 1층,37.6769434,126.7688185,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R17,01,02,궁골공원_(여),경기도 고양시 일산서구 고봉로 91-3,경기도 고양시 일산서구 주엽동 55,37.669849,126.768645,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R37,01,02,번데미공원_(여),경기도 고양시 덕양구 충경로 1-2,경기도 고양시 덕양구 행신동 698,37.61629989,126.8299046,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R83,01,02,벗나무공원_(여),경기도 고양시 일산동구 숲속마을로 50-9,경기도 고양시 일산동구 풍동 1269,37.667816,126.7972985,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R61,01,02,부촌공원_(여),경기도 고양시 일산동구 강촌로 17-2,경기도 고양시 일산동구 장항동 879,37.647006,126.7773241,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R72,01,02,사제공원_(여),경기도 고양시 일산동구 산두로175번길 30,경기도 고양시 일산동구 정발산동 1241번지,37.67260753,126.7818175,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R05,01,02,샘물어린이공원_(여),경기도 고양시 일산서구 하이파크로 113-1,경기도 고양시 일산서구 덕이동 1525번지,37.70371876,126.7520115,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R13,01,02,서두나루공원,경기도 고양시 덕양구 권율대로 202-2,경기도 고양시 덕양구 행신동 1098-1,37.61469624,126.8482894,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R20,01,02,성라공원 (5지역)_(여),경기도 고양시 덕양구 어울림로 33,경기도 고양시 덕양구 성사동 826번지,37.6490563,126.8353666,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R06,01,02,성라공원 (9지역)_(여),경기도 고양시 덕양구 어울림로 33,경기도 고양시 덕양구 성사동 826번지,37.6490563,126.8353666,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R11,01,02,성사2호 어린이공원_(여),경기도 고양시 덕양구 고양대로1384번길 46,경기도 고양시 덕양구 성사동 729번지,37.65123386,126.8359284,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R08,01,02,성사3호 어린이공원_(여),경기도 고양시 덕양구 호국로716번길 13-14,경기도 고양시 덕양구 성사동 735번지,37.65157963,126.8332125,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R35,01,02,성사공원(테니스장 옆)_(여),경기도 고양시 덕양구 호국로 876,경기도 고양시 덕양구 성사동 552-1번지,37.66275898,126.8437232,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R15,01,02,성저근린공원_(여),,경기도 고양시 일산서구 대화동 2104,37.682331,126.7562364,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-3,01,02,원스톱라이프상가,경기도 고양시 덕양구 충장로 118-31,경기도 고양시 덕양구 행신동 996-5번지 1층,37.6226899,126.8354111,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-2,01,02,영프라자,,경기도 고양시 덕양구 화정동 972 1층,37.6336593,126.832106,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
민간개방화장실-1,01,02,동원텔,경기도 고양시 덕양구 화정로 47,경기도 고양시 덕양구 화정동 969번지 동원텔 1층,37.6351755,126.8314229,03,Y,N,N,경보등+경보음,2020,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R16,01,02,강서어린이공원_(여),경기도 고양시 일산서구 호수로838번길 55-7,경기도 고양시 일산서구 대화동 2265번지,37.67219634,126.750729,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R56,01,02,검바골공원_(여),경기도 고양시 일산동구 강송로74번길 53-7,경기도 고양시 일산동구 백석동 1156번지,37.6486504,126.7911069,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R66,01,02,달맞이공원_(여),경기도 고양시 일산동구 숲속마을2로 71-2,경기도 고양시 일산동구 풍동 1228,37.67477133,126.8026065,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R15,01,02,덕수공원,경기도 고양시 덕양구 덕수천1로 14,경기도 고양시 덕양구 삼송동 341,37.64553448,126.8790908,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R79,01,02,두루미공원_(여),경기도 고양시 일산동구 일산로441번길 52-2,경기도 고양시 일산동구 정발산동 1159번지,37.67142927,126.7761671,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R53,01,02,말머리공원_(여),경기도 고양시 일산동구 강석로 132-4,경기도 고양시 일산동구 마두동 790,37.65300056,126.7818489,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R59,01,02,목련공원_(여),경기도 고양시 일산동구 숲속마을2로 146,경기도 고양시 일산동구 풍동 1248번지,37.672816,126.7976815,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R48,01,02,밤가시공원_(여),경기도 고양시 일산동구 일산로380번길 20-2,경기도 고양시 일산동구 정발산동 1299,37.66906651,126.7828806,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-33,01,02,강선공원,경기도 고양시 일산서구 강성로 124,경기도 고양시 일산서구 주엽동 78번지,37.67328919,126.7633981,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-31,01,02,주엽공원,경기도 고양시 일산서구 주화로 65-3,경기도 고양시 일산서구 주엽동 118번지 주엽공원개방화장실,37.6686773,126.7603796,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-29,01,02,호수공원(악어화장실),경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906번지 일산노인종합복지관,37.65051439,126.7661854,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
2021-26,01,02,라페스타E,경기도 고양시 일산동구 무궁화로 32-12,경기도 고양시 일산동구 장항동 763번지 라페스타 E,37.66174743,126.7682764,03,Y,N,N,,2021,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R57,01,02,소나무공원_(여),경기도 고양시 일산동구 숲속마을로 49-63,경기도 고양시 일산동구 풍동 1287,37.66466326,126.797879,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R09,01,02,소만공원_(여),경기도 고양시 덕양구 충경로 126-2,경기도 고양시 덕양구 행신동 800,37.61474339,126.8442298,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R49,01,02,수정공원_(여),경기도 고양시 일산동구 무궁화로148번길 33-2,경기도 고양시 일산동구 정발산동 1329,37.66833452,126.778619,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R18,01,02,숯고개_(여),경기도 고양시 일산서구 홀트로 16-2,경기도 고양시 일산서구 탄현동 1486,37.69382117,126.766298,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R01,01,02,식골공원_(여),경기도 고양시 일산동구 숲속마을로 108,경기도 고양시 일산동구 풍동 1257번지,37.67022046,126.7951722,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R03,01,02,양촌공원_(여),경기도 고양시 일산서구 일산로 732-3,경기도 고양시 일산서구 대화동 2211,37.67822798,126.749199,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R06,01,02,오거리어린이공원_(여),경기도 고양시 일산서구 주엽로 220-4,경기도 고양시 일산서구 주엽동 34,37.676282,126.764782,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R19,01,02,오마공원_(여),경기도 고양시 일산서구 주엽로 219,경기도 고양시 일산서구 일산동 1375번지,37.67830814,126.7609699,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B26R69,01,02,올림푸스놀이공원_(여),,경기도 고양시 일산동구 식사동 산164-1(312동뒤),37.68233281,126.8085363,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R02,01,02,왕산공원_(여),경기도 고양시 일산서구 성저로 24-2,경기도 고양시 일산서구 대화동 2092,37.681916,126.751536,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
000B24R07,01,02,윗말어린이공원_(여),경기도 고양시 일산서구 고봉로 189-3,경기도 고양시 일산서구 일산동 1095,37.67722344,126.7736725,03,Y,N,N,경보등+경보음,2017,2022-11-03,Y,고양시 자원순환과,031-8075-2685,2022-11-03
